record_date,account_type,transaction_type,transaction_catg,transaction_catg_desc,transaction_today_amt,transaction_mtd_amt,transaction_fytd_amt,table_nbr,table_nm,src_line_nbr,record_fiscal_year,record_fiscal_quarter,record_calendar_year,record_calendar_quarter,record_calendar_month,record_calendar_day
2024-07-05,Treasury General Account (TGA),Withdrawals,HHS - Centers for Disease Control (CDC),null,71,238,12943,II,Deposits and Withdrawals of Operating Cash,97,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,HHS - Federal Hospital Insr Trust Fund,null,628,25113,320620,II,Deposits and Withdrawals of Operating Cash,98,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,HHS - Federal Supple Med Insr Trust Fund,null,845,36061,405597,II,Deposits and Withdrawals of Operating Cash,99,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,HHS - Grants to States for Medicaid,null,1989,9112,466496,II,Deposits and Withdrawals of Operating Cash,100,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,HHS - Health Resources & Services Admin,null,33,188,10732,II,Deposits and Withdrawals of Operating Cash,101,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,HHS - Indian Health Service,null,16,37,7101,II,Deposits and Withdrawals of Operating Cash,102,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,HHS - Marketplace Payments,null,0,0,93093,II,Deposits and Withdrawals of Operating Cash,103,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,HHS - Medicare Prescription Drugs,null,0,12023,93250,II,Deposits and Withdrawals of Operating Cash,104,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,HHS - National Institutes of Health,null,107,594,33712,II,Deposits and Withdrawals of Operating Cash,105,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,HHS - Other Public Health Services,null,40,129,8849,II,Deposits and Withdrawals of Operating Cash,106,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,HHS - Othr Admin for Children & Families,null,102,404,22287,II,Deposits and Withdrawals of Operating Cash,107,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,HHS - Othr Cent Medicare & Medicaid Serv,null,88,852,26624,II,Deposits and Withdrawals of Operating Cash,108,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,HHS - Payments to States,null,242,693,26416,II,Deposits and Withdrawals of Operating Cash,109,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,HHS - Temp Assistance for Needy Families,null,210,571,13565,II,Deposits and Withdrawals of Operating Cash,110,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Dept of Homeland Security (DHS) - misc,null,97,265,12822,II,Deposits and Withdrawals of Operating Cash,111,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,DHS - Customs & Border Protection (CBP),null,80,122,7950,II,Deposits and Withdrawals of Operating Cash,112,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,DHS - Fed Emergency Mgmt Agency (FEMA),null,144,408,24314,II,Deposits and Withdrawals of Operating Cash,113,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,DHS - Transportation Security Admn (TSA),null,9,26,1919,II,Deposits and Withdrawals of Operating Cash,114,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Dept of Housing & Urban Dev (HUD) - misc,null,327,4918,64907,II,Deposits and Withdrawals of Operating Cash,115,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,HUD - Federal Housing Admin (FHA),null,117,544,13738,II,Deposits and Withdrawals of Operating Cash,116,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Dept of Interior (DOI) - misc,null,65,231,13308,II,Deposits and Withdrawals of Operating Cash,117,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,DOI - Fish and Wildlife and Parks,null,9,69,4079,II,Deposits and Withdrawals of Operating Cash,118,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,DOI - Land and Minerals Management,null,27,46,1851,II,Deposits and Withdrawals of Operating Cash,119,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,DOI - Water and Science,null,6,43,2336,II,Deposits and Withdrawals of Operating Cash,120,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Dept of Justice (DOJ),null,85,334,17439,II,Deposits and Withdrawals of Operating Cash,121,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Dept of Labor (DOL) - misc,null,76,246,13215,II,Deposits and Withdrawals of Operating Cash,122,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,DOL - Pension Benefit Guaranty Corp.,null,1,92,6077,II,Deposits and Withdrawals of Operating Cash,123,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,DOL - Unemployment Benefits,null,89,646,28582,II,Deposits and Withdrawals of Operating Cash,124,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Dept of State (DOS),null,26,265,15332,II,Deposits and Withdrawals of Operating Cash,125,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Dept of Transportation (DOT) - misc,null,22,42,3633,II,Deposits and Withdrawals of Operating Cash,126,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,DOT - Federal Aviation Administration,null,27,250,9658,II,Deposits and Withdrawals of Operating Cash,127,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,DOT - Federal Highway Administration,null,472,954,42318,II,Deposits and Withdrawals of Operating Cash,128,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,DOT - Federal Railroad Administration,null,2,67,3418,II,Deposits and Withdrawals of Operating Cash,129,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,DOT - Federal Transit Administration,null,15,258,15444,II,Deposits and Withdrawals of Operating Cash,130,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Dept of Treasury (TREAS) - misc,null,15,27,3106,II,Deposits and Withdrawals of Operating Cash,131,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,TREAS - Bureau of Engraving and Printing,null,3,4,504,II,Deposits and Withdrawals of Operating Cash,132,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,TREAS - Claims Judgments and Relief Acts,null,0,2,1462,II,Deposits and Withdrawals of Operating Cash,133,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,TREAS - Comptroller of the Currency,null,0,2,260,II,Deposits and Withdrawals of Operating Cash,134,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,TREAS - Federal Financing Bank,null,33,46,46769,II,Deposits and Withdrawals of Operating Cash,135,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,TREAS - IRS Refunds for Puerto Rico,null,5,5,824,II,Deposits and Withdrawals of Operating Cash,136,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,TREAS - Pmt to Resolution Funding Corp,null,0,0,704,II,Deposits and Withdrawals of Operating Cash,137,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,TREAS - United States Mint,null,27,40,2877,II,Deposits and Withdrawals of Operating Cash,138,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Taxes - Business Tax Refunds (EFT),null,28,188,14672,II,Deposits and Withdrawals of Operating Cash,139,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Taxes - Individual Tax Refunds (EFT),null,70,1116,287165,II,Deposits and Withdrawals of Operating Cash,140,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,ESF - Economic Recovery Programs,null,0,0,-8411,II,Deposits and Withdrawals of Operating Cash,141,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Dept of Veterans Affairs (VA),null,563,1916,70382,II,Deposits and Withdrawals of Operating Cash,142,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,VA - Benefits,null,185,13870,134845,II,Deposits and Withdrawals of Operating Cash,143,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,District of Columbia,null,1,34,348,II,Deposits and Withdrawals of Operating Cash,144,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Environmental Protection Agency (EPA),null,21,85,10919,II,Deposits and Withdrawals of Operating Cash,145,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Export-Import Bank,null,1,6,460,II,Deposits and Withdrawals of Operating Cash,146,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Federal Communications Commission (FCC),null,6,16,8545,II,Deposits and Withdrawals of Operating Cash,147,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,FCC - Universal Service Fund,null,17,60,6472,II,Deposits and Withdrawals of Operating Cash,148,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Federal Deposit Insurance Corp (FDIC),null,6,15,66565,II,Deposits and Withdrawals of Operating Cash,149,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Federal Retirement Thrift Savings Plan,null,325,785,44151,II,Deposits and Withdrawals of Operating Cash,150,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Federal Salaries (EFT),null,4824,5666,181821,II,Deposits and Withdrawals of Operating Cash,151,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Federal Trade Commission (FTC),null,0,2,423,II,Deposits and Withdrawals of Operating Cash,152,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,General Services Administration (GSA),null,148,1037,27365,II,Deposits and Withdrawals of Operating Cash,153,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Independent Agencies - misc,null,35,247,5235,II,Deposits and Withdrawals of Operating Cash,154,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Interest on Treasury Securities,null,8,15388,367063,II,Deposits and Withdrawals of Operating Cash,155,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,International Monetary Fund (IMF),null,0,46,4656,II,Deposits and Withdrawals of Operating Cash,156,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Int'l Assistance Programs (IAP) - misc,null,1,4,575,II,Deposits and Withdrawals of Operating Cash,157,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,IAP - Agency for Int'l Development (AID),null,126,312,15459,II,Deposits and Withdrawals of Operating Cash,158,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,IAP - Foreign Military Sales,null,25,183,23109,II,Deposits and Withdrawals of Operating Cash,159,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,IAP - Multilateral Assistance,null,197,197,2495,II,Deposits and Withdrawals of Operating Cash,160,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,IAP - US Int'l Devlop Finance Corp (DFC),null,2,5,2439,II,Deposits and Withdrawals of Operating Cash,161,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Judicial Branch - Courts,null,8,27,1926,II,Deposits and Withdrawals of Operating Cash,162,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Legislative Branch - misc,null,4,31,1387,II,Deposits and Withdrawals of Operating Cash,163,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Legislative Branch - Library of Congress,null,1,13,489,II,Deposits and Withdrawals of Operating Cash,164,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,NASA,null,78,404,17280,II,Deposits and Withdrawals of Operating Cash,165,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,National Credit Union Admin (NCUA),null,0,1,468,II,Deposits and Withdrawals of Operating Cash,166,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,National Science Foundation (NSF),null,18,231,6330,II,Deposits and Withdrawals of Operating Cash,167,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Office of Personnel Mgmt (OPM) - misc,null,1,11,412,II,Deposits and Withdrawals of Operating Cash,168,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,OPM - Civil Serv Retirement & Disability,null,3,7062,70741,II,Deposits and Withdrawals of Operating Cash,169,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,OPM - Federal Employee Insurance Payment,null,362,1343,78526,II,Deposits and Withdrawals of Operating Cash,170,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Railroad Retirement Board (RRB) - misc,null,1,4,47,II,Deposits and Withdrawals of Operating Cash,171,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,RRB - Benefit Payments,null,1,1279,12836,II,Deposits and Withdrawals of Operating Cash,172,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Securities and Exchange Commission (SEC),null,4,8,1277,II,Deposits and Withdrawals of Operating Cash,173,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Small Business Administration (SBA),null,19,89,5296,II,Deposits and Withdrawals of Operating Cash,174,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Social Security Admin (SSA) - misc,null,16,64,3937,II,Deposits and Withdrawals of Operating Cash,175,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,SSA - Benefits Payments,null,88,25202,988594,II,Deposits and Withdrawals of Operating Cash,176,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,SSA - Supplemental Security Income,null,12,5026,46515,II,Deposits and Withdrawals of Operating Cash,177,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,United States Postal Service (USPS),null,211,968,34219,II,Deposits and Withdrawals of Operating Cash,178,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,US Army Corps of Engineers,null,142,428,19742,II,Deposits and Withdrawals of Operating Cash,179,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Unclassified,null,928,4059,181770,II,Deposits and Withdrawals of Operating Cash,180,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Public Debt Cash Redemp. (Table IIIB),null,224553,571686,20854103,II,Deposits and Withdrawals of Operating Cash,182,2024,4,2024,3,07,05
2024-07-05,Treasury General Account Total Withdrawals,Withdrawals,null,null,242582,776964,26373202,II,Deposits and Withdrawals of Operating Cash,183,2024,4,2024,3,07,05
